id_alimento;id_usuario;nome_alimento;estado_alimento;alimento_verificado;grupo_alimentar;marca_alimento;alimento_ativo;dtt_criacao_alimento;id_tabela_nutricional;unidade_medida;porcao_padrao;kcal;qtde_proteina;qtde_gordura;qtde_carboidrato;qtde_alcool;qtde_fibra;qtde_saturada;qtde_monosaturada;qtde_polisaturada;qtde_trans;qtde_acucar;qtde_calcio;qtde_ferro;qtde_sodio;qtde_potassio;qtde_vitamina_a;qtde_vitamina_d;qtde_vitamina_e;qtde_vitamina_c
7107622;;Carne de jabuti;Cozido(a);;ONIVORO;;;;;;;117,00;24,16;1,53;-;;-;0,36;0,28;0,65;-;-;18,00;0,34;105,00;344,00;13,00;1,92;0,66;-
7107801;;Carne de primeira ;Cozido(a);;ONIVORO;;;;;;;204,00;30,67;9,00;-;;-;4,79;4,48;0,43;0,50;0,00;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107801;;Carne de primeira ;Grelhado(a)/brasa/churrasco;;ONIVORO;;;;;;;204,00;30,67;9,00;-;;-;4,79;4,48;0,43;0,50;0,00;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107801;;Carne de primeira ;Assado(a);;ONIVORO;;;;;;;204,00;30,67;9,00;-;;-;4,79;4,48;0,43;0,50;0,00;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107801;;Carne de primeira ;Frito(a);;ONIVORO;;;;;;;226,66;30,67;11,56;-;;-;4,79;4,48;0,43;0,50;0,00;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107801;;Carne de primeira ;Empanado(a)/à milanesa;;ONIVORO;;;;;;;242,84;31,13;11,61;3,39;;0,14;4,79;4,48;0,43;0,50;0,00;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107801;;Carne de primeira ;Refogado(a);;ONIVORO;;;;;;;226,66;30,67;11,56;-;;-;4,79;4,48;0,43;0,50;0,00;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107801;;Carne de primeira ;Molho vermelho;;ONIVORO;;;;;;;168,00;24,80;7,24;1,08;;0,30;4,79;4,48;0,43;0,50;0,00;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107801;;Carne de primeira ;Molho branco;;ONIVORO;;;;;;;195,79;25,32;9,69;1,85;;0,04;4,79;4,48;0,43;0,50;0,00;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107801;;Carne de primeira ;Com manteiga/óleo;;ONIVORO;;;;;;;223,14;30,69;11,17;0,00;;-;4,79;4,48;0,43;0,50;0,00;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107804;;Chuleta;Cozido(a);;ONIVORO;;;;;;;204,00;30,67;9,00;-;;-;3,82;4,50;1,83;0,42;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107804;;Chuleta;Grelhado(a)/brasa/churrasco;;ONIVORO;;;;;;;204,00;30,67;9,00;-;;-;3,82;4,50;1,83;0,42;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107804;;Chuleta;Assado(a);;ONIVORO;;;;;;;204,00;30,67;9,00;-;;-;3,82;4,50;1,83;0,42;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107804;;Chuleta;Frito(a);;ONIVORO;;;;;;;226,66;30,67;11,56;-;;-;3,82;4,50;1,83;0,42;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107805;;Filé não especificado;Cru(a);;ONIVORO;;;;;;;204,00;30,67;9,00;-;;-;3,42;3,92;0,35;0,41;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107805;;Filé não especificado;Cozido(a);;ONIVORO;;;;;;;204,00;30,67;9,00;-;;-;3,42;3,92;0,35;0,41;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107805;;Filé não especificado;Grelhado(a)/brasa/churrasco;;ONIVORO;;;;;;;204,00;30,67;9,00;-;;-;3,42;3,92;0,35;0,41;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107805;;Filé não especificado;Assado(a);;ONIVORO;;;;;;;204,00;30,67;9,00;-;;-;3,42;3,92;0,35;0,41;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107805;;Filé não especificado;Frito(a);;ONIVORO;;;;;;;226,66;30,67;11,56;-;;-;3,42;3,92;0,35;0,41;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107805;;Filé não especificado;Empanado(a)/à milanesa;;ONIVORO;;;;;;;242,84;31,13;11,61;3,39;;0,14;3,42;3,92;0,35;0,41;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107805;;Filé não especificado;Refogado(a);;ONIVORO;;;;;;;226,66;30,67;11,56;-;;-;3,42;3,92;0,35;0,41;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107805;;Filé não especificado;Molho vermelho;;ONIVORO;;;;;;;168,00;24,80;7,24;1,08;;0,30;3,42;3,92;0,35;0,41;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107805;;Filé não especificado;Com manteiga/óleo;;ONIVORO;;;;;;;223,14;30,69;11,17;0,00;;-;3,42;3,92;0,35;0,41;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107805;;Filé não especificado;Ensopado;;ONIVORO;;;;;;;226,66;30,67;11,56;-;;-;3,42;3,92;0,35;0,41;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7107805;;Filé não especificado;Não se aplica;;ONIVORO;;;;;;;204,00;30,67;9,00;-;;-;3,42;3,92;0,35;0,41;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7108107;;Miúdo de bode ;Cozido(a);;ONIVORO;;;;;;;191,00;29,08;5,26;5,13;;-;1,70;0,65;0,64;0,21;-;6,00;6,54;79,00;352,00;9442,42;0,40;0,51;1,90
7108301;;Pé suíno fresco;Cozido(a);;ONIVORO;;;;;;;214,00;28,81;10,13;-;;-;3,94;5,07;2,33;0,04;-;6,00;1,00;50,00;363,00;2,00;0,80;0,32;0,40
7108301;;Pé suíno fresco;Grelhado(a)/brasa/churrasco;;ONIVORO;;;;;;;214,00;28,81;10,13;-;;-;3,94;5,07;2,33;0,04;-;6,00;1,00;50,00;363,00;2,00;0,80;0,32;0,40
7108301;;Pé suíno fresco;Frito(a);;ONIVORO;;;;;;;236,66;28,81;12,69;-;;-;3,94;5,07;2,33;0,04;-;6,00;1,00;50,00;363,00;2,00;0,80;0,32;0,40
7109101;;Carne bovina ;Cru(a);;ONIVORO;;;;;;;242,00;24,22;15,42;-;;-;5,74;7,00;0,61;0,68;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7109101;;Carne bovina ;Cozido(a);;ONIVORO;;;;;;;242,00;24,22;15,42;-;;-;5,74;7,00;0,61;0,68;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7109101;;Carne bovina;Grelhado(a)/brasa/churrasco;;ONIVORO;;;;;;;242,00;24,22;15,42;-;;-;5,74;7,00;0,61;0,68;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7109101;;Carne bovina;Assado(a);;ONIVORO;;;;;;;242,00;24,22;15,42;-;;-;5,74;7,00;0,61;0,68;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7109101;;Carne bovina;Frito(a);;ONIVORO;;;;;;;264,66;24,22;17,98;-;;-;5,74;7,00;0,61;0,68;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7109101;;Carne bovina;Empanado(a)/à milanesa;;ONIVORO;;;;;;;280,84;24,68;18,03;3,39;;0,14;5,74;7,00;0,61;0,68;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7109101;;Carne bovina ;Refogado(a);;ONIVORO;;;;;;;264,66;24,22;17,98;-;;-;5,74;7,00;0,61;0,68;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7109101;;Carne bovina ;Molho vermelho;;ONIVORO;;;;;;;198,40;19,64;12,37;1,08;;0,30;5,74;7,00;0,61;0,68;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7109101;;Carne bovina ;Molho branco;;ONIVORO;;;;;;;226,19;20,16;14,83;1,85;;0,04;5,74;7,00;0,61;0,68;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7109101;;Carne bovina ;Ao alho e óleo;;ONIVORO;;;;;;;261,14;24,24;17,59;0,00;;-;5,74;7,00;0,61;0,68;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7109101;;Carne bovina;Com manteiga/óleo;;ONIVORO;;;;;;;261,14;24,24;17,59;0,00;;-;5,74;7,00;0,61;0,68;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7109101;;Carne bovina ;Ao vinagrete;;ONIVORO;;;;;;;242,00;24,22;15,42;-;;-;5,74;7,00;0,61;0,68;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7109101;;Carne bovina;Ensopado;;ONIVORO;;;;;;;264,66;24,22;17,98;-;;-;5,74;7,00;0,61;0,68;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7109101;;Carne bovina ;Sopa;;ONIVORO;;;;;;;63,94;3,81;1,81;7,73;;0,39;5,74;7,00;0,61;0,68;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7109101;;Carne bovina ;Não se aplica;;ONIVORO;;;;;;;242,00;24,22;15,42;-;;-;5,74;7,00;0,61;0,68;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7110601;;Lombo não especificado;Cru(a);;ONIVORO;;;;;;;289,00;25,34;20,06;-;;-;7,36;9,02;1,89;0,04;-;15,00;0,98;59,00;338,00;3,00;1,10;0,22;0,30
7110601;;Lombo não especificado;Cozido(a);;ONIVORO;;;;;;;289,00;25,34;20,06;-;;-;7,36;9,02;1,89;0,04;-;15,00;0,98;59,00;338,00;3,00;1,10;0,22;0,30
7110601;;Lombo não especificado;Assado(a);;ONIVORO;;;;;;;289,00;25,34;20,06;-;;-;7,36;9,02;1,89;0,04;-;15,00;0,98;59,00;338,00;3,00;1,10;0,22;0,30
7110601;;Lombo não especificado;Frito(a);;ONIVORO;;;;;;;338,57;25,34;25,67;-;;-;7,36;9,02;1,89;0,04;-;15,00;0,98;59,00;338,00;3,00;1,10;0,22;0,30
7110601;;Lombo não especificado;Molho branco;;ONIVORO;;;;;;;289,00;25,34;20,06;-;;-;7,36;9,02;1,89;0,04;-;15,00;0,98;59,00;338,00;3,00;1,10;0,22;0,30
7110801;;Músculo não especificado;Cozido(a);;ONIVORO;;;;;;;199,00;36,12;5,00;-;;-;2,12;2,58;1,70;0,24;-;4,00;3,32;45,00;334,00;-;0,70;0,14;-
7110801;;Músculo não especificado;Ensopado;;ONIVORO;;;;;;;221,66;36,12;7,56;-;;-;2,12;2,58;1,70;0,24;-;4,00;3,32;45,00;334,00;-;0,70;0,14;-
7110902;;Ossada não especificada;Cozido(a);;ONIVORO;;;;;;;164,00;26,13;5,81;-;;-;2,31;2,16;0,43;0,10;-;27,00;1,16;91,00;356,00;-;1,50;0,50;-
7110902;;Ossada não especificada;Refogado(a);;ONIVORO;;;;;;;186,66;26,13;8,37;-;;-;2,31;2,16;0,43;0,10;-;27,00;1,16;91,00;356,00;-;1,50;0,50;-
7110902;;Ossada não especificada;Sopa;;ONIVORO;;;;;;;164,00;26,13;5,81;-;;-;2,31;2,16;0,43;0,10;-;27,00;1,16;91,00;356,00;-;1,50;0,50;-
7110902;;Ossada não especificada;Não se aplica;;ONIVORO;;;;;;;164,00;26,13;5,81;-;;-;2,31;2,16;0,43;0,10;-;27,00;1,16;91,00;356,00;-;1,50;0,50;-
7111202;;Carne de segunda ;Cru(a);;ONIVORO;;;;;;;242,00;24,22;15,42;-;;-;6,14;7,59;2,09;0,69;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7111202;;Carne de segunda ;Cozido(a);;ONIVORO;;;;;;;242,00;24,22;15,42;-;;-;6,14;7,59;2,09;0,69;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7111202;;Carne de segunda ;Grelhado(a)/brasa/churrasco;;ONIVORO;;;;;;;242,00;24,22;15,42;-;;-;6,14;7,59;2,09;0,69;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7111202;;Carne de segunda ;Assado(a);;ONIVORO;;;;;;;242,00;24,22;15,42;-;;-;6,14;7,59;2,09;0,69;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7111202;;Carne de segunda ;Frito(a);;ONIVORO;;;;;;;264,66;24,22;17,98;-;;-;6,14;7,59;2,09;0,69;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7111202;;Carne de segunda ;Empanado(a)/à milanesa;;ONIVORO;;;;;;;280,84;24,68;18,03;3,39;;0,14;6,14;7,59;2,09;0,69;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7111202;;Carne de segunda ;Refogado(a);;ONIVORO;;;;;;;264,66;24,22;17,98;-;;-;6,14;7,59;2,09;0,69;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7111202;;Carne de segunda ;Molho vermelho;;ONIVORO;;;;;;;198,40;19,64;12,37;1,08;;0,30;6,14;7,59;2,09;0,69;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7111202;;Carne de segunda ;Ao alho e óleo;;ONIVORO;;;;;;;261,14;24,24;17,59;0,00;;-;6,14;7,59;2,09;0,69;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7111202;;Carne de segunda ;Ensopado;;ONIVORO;;;;;;;264,66;24,22;17,98;-;;-;6,14;7,59;2,09;0,69;-;8,00;2,81;67,00;337,00;-;0,70;0,14;-
7111401;;Contrafilé orgânico;Assado(a);;ONIVORO;;;;;;;204,00;30,67;9,00;-;;-;3,42;3,92;0,35;0,41;-;7,00;2,53;41,00;252,00;-;0,60;0,43;-
7111405;;Bisteca orgânica;Assado(a);;ONIVORO;;;;;;;471,00;21,57;41,98;-;;-;17,80;18,88;1,53;1,91;-;12,00;2,31;50,00;224,00;-;0,60;0,29;-
7111405;;Bisteca orgânica;Frito(a);;ONIVORO;;;;;;;471,00;21,57;41,98;-;;-;17,80;18,88;1,53;1,91;-;12,00;2,31;50,00;224,00;-;0,60;0,29;-
7111702;;Cabeça de lombo (carne bovina) orgânica;Cru(a);;ONIVORO;;;;;;;199,00;36,12;5,00;-;;-;2,60;3,28;3,46;0,26;-;4,00;3,32;45,00;334,00;-;0,70;0,14;-
7111702;;Cabeça de lombo (carne bovina) orgânica;Assado(a);;ONIVORO;;;;;;;199,00;36,12;5,00;-;;-;2,60;3,28;3,46;0,26;-;4,00;3,32;45,00;334,00;-;0,70;0,14;-
7111702;;Cabeça de lombo (carne bovina) orgânica;Frito(a);;ONIVORO;;;;;;;248,57;36,12;10,61;-;;-;2,60;3,28;3,46;0,26;-;4,00;3,32;45,00;334,00;-;0,70;0,14;-
7111806;;Tatu (lagarto redondo) orgânico;Assado(a);;ONIVORO;;;;;;;199,00;36,12;5,00;-;;-;1,72;2,00;0,22;0,23;-;4,00;3,32;45,00;334,00;-;0,70;0,14;-
7200101;;Peixe de mar (inteiro, em posta, em filé, etc.)  ;Cru(a);;ONIVORO;;;;;;;117,00;24,16;1,53;-;;-;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7200101;;Peixe de mar (inteiro, em posta, em filé, etc.)  ;Cozido(a);;ONIVORO;;;;;;;117,00;24,16;1,53;-;;-;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7200101;;Peixe de mar (inteiro, em posta, em filé, etc.)  ;Grelhado(a)/brasa/churrasco;;ONIVORO;;;;;;;117,00;24,16;1,53;-;;-;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7200101;;Peixe de mar (inteiro, em posta, em filé, etc.)  ;Assado(a);;ONIVORO;;;;;;;117,00;24,16;1,53;-;;-;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7200101;;Peixe de mar (inteiro, em posta, em filé, etc.)  ;Frito(a);;ONIVORO;;;;;;;139,66;24,16;4,09;-;;-;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7200101;;Peixe de mar (inteiro, em posta, em filé, etc.)  ;Empanado(a)/à milanesa;;ONIVORO;;;;;;;155,84;24,62;4,14;3,39;;0,14;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7200101;;Peixe de mar (inteiro, em posta, em filé, etc.)  ;Molho vermelho;;ONIVORO;;;;;;;98,40;19,59;1,26;1,08;;0,30;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7200101;;Peixe de mar (inteiro, em posta, em filé, etc.)  ;Molho branco;;ONIVORO;;;;;;;140,05;20,81;5,11;1,47;;0,07;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7200101;;Peixe de mar (inteiro, em posta, em filé, etc.)  ;Ensopado;;ONIVORO;;;;;;;139,66;24,16;4,09;-;;-;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7200401;;Peixe de mar salgado (inteiro, em posta, em filé, etc.) ;Cozido(a);;ONIVORO;;;;;;;117,00;24,16;1,53;-;;-;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7200401;;Peixe de mar salgado (inteiro, em posta, em filé, etc.) ;Grelhado(a)/brasa/churrasco;;ONIVORO;;;;;;;117,00;24,16;1,53;-;;-;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7200401;;Peixe de mar salgado (inteiro, em posta, em filé, etc.) ;Assado(a);;ONIVORO;;;;;;;117,00;24,16;1,53;-;;-;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7200401;;Peixe de mar salgado (inteiro, em posta, em filé, etc.) ;Frito(a);;ONIVORO;;;;;;;139,66;24,16;4,09;-;;-;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7200401;;Peixe de mar salgado (inteiro, em posta, em filé, etc.) ;Empanado(a)/à milanesa;;ONIVORO;;;;;;;155,84;24,62;4,14;3,39;;0,14;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7200401;;Peixe de mar salgado (inteiro, em posta, em filé, etc.) ;Molho branco;;ONIVORO;;;;;;;140,05;20,81;5,11;1,47;;0,07;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7200401;;Peixe de mar salgado (inteiro, em posta, em filé, etc.) ;Ensopado;;ONIVORO;;;;;;;139,66;24,16;4,09;-;;-;0,73;0,87;2,13;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7260101;;Camarão;Cru(a);;ONIVORO;;;;;;;99,00;20,91;1,08;-;;-;0,29;0,20;0,44;0,02;-;39,00;3,09;224,00;182,00;68,00;3,58;1,38;2,20
7260101;;Camarão ;Cozido(a);;ONIVORO;;;;;;;99,00;20,91;1,08;-;;-;0,29;0,20;0,44;0,02;-;39,00;3,09;224,00;182,00;68,00;3,58;1,38;2,20
7260101;;Camarão;Grelhado(a)/brasa/churrasco;;ONIVORO;;;;;;;99,00;20,91;1,08;-;;-;0,29;0,20;0,44;0,02;-;39,00;3,09;224,00;182,00;68,00;3,58;1,38;2,20
7260101;;Camarão;Assado(a);;ONIVORO;;;;;;;99,00;20,91;1,08;-;;-;0,29;0,20;0,44;0,02;-;39,00;3,09;224,00;182,00;68,00;3,58;1,38;2,20
7260101;;Camarão;Frito(a);;ONIVORO;;;;;;;121,66;20,91;3,64;-;;-;0,29;0,20;0,44;0,02;-;39,00;3,09;224,00;182,00;68,00;3,58;1,38;2,20
7260101;;Camarão;Empanado(a)/à milanesa;;ONIVORO;;;;;;;137,84;21,37;3,69;3,39;;0,14;0,29;0,20;0,44;0,02;-;39,00;3,09;224,00;182,00;68,00;3,58;1,38;2,20
7260101;;Camarão;Refogado(a);;ONIVORO;;;;;;;121,66;20,91;3,64;-;;-;0,29;0,20;0,44;0,02;-;39,00;3,09;224,00;182,00;68,00;3,58;1,38;2,20
7260101;;Camarão;Molho vermelho;;ONIVORO;;;;;;;84,00;16,99;0,90;1,08;;0,30;0,29;0,20;0,44;0,02;-;39,00;3,09;224,00;182,00;68,00;3,58;1,38;2,20
7260101;;Camarão;Molho branco;;ONIVORO;;;;;;;125,65;18,21;4,75;1,47;;0,07;0,29;0,20;0,44;0,02;-;39,00;3,09;224,00;182,00;68,00;3,58;1,38;2,20
7260101;;Camarão;Ao alho e óleo;;ONIVORO;;;;;;;121,66;20,91;3,64;-;;-;0,29;0,20;0,44;0,02;-;39,00;3,09;224,00;182,00;68,00;3,58;1,38;2,20
7260101;;Camarão;Ensopado;;ONIVORO;;;;;;;121,66;20,91;3,64;-;;-;0,29;0,20;0,44;0,02;-;39,00;3,09;224,00;182,00;68,00;3,58;1,38;2,20
7260101;;Camarão;Não se aplica;;ONIVORO;;;;;;;99,00;20,91;1,08;-;;-;0,29;0,20;0,44;0,02;-;39,00;3,09;224,00;182,00;68,00;3,58;1,38;2,20
7261101;;Siri;Cozido(a);;ONIVORO;;;;;;;102,00;20,20;1,77;-;;-;0,60;0,88;2,16;-;-;104,00;0,91;279,00;324,00;2,00;-;1,84;3,30
7261101;;Siri;Empanado(a)/à milanesa;;ONIVORO;;;;;;;140,84;20,66;4,38;3,39;;0,14;0,60;0,88;2,16;-;-;104,00;0,91;279,00;324,00;2,00;-;1,84;3,30
7261101;;Siri;Refogado(a);;ONIVORO;;;;;;;124,66;20,20;4,33;-;;-;0,60;0,88;2,16;-;-;104,00;0,91;279,00;324,00;2,00;-;1,84;3,30
7261120;;Bau (siri);Cozido(a);;ONIVORO;;;;;;;102,00;20,20;1,77;-;;-;0,23;0,28;0,68;-;-;104,00;0,91;279,00;324,00;2,00;-;1,84;3,30
7261121;;Goiá;Cru(a);;ONIVORO;;;;;;;102,00;20,20;1,77;-;;-;0,23;0,28;0,68;-;-;104,00;0,91;279,00;324,00;2,00;-;1,84;3,30
7262101;;Caranguejo;Cozido(a);;ONIVORO;;;;;;;102,00;20,20;1,77;-;;-;0,23;0,28;0,68;-;-;104,00;0,91;279,00;324,00;2,00;-;1,84;3,30
7262101;;Caranguejo;Assado(a);;ONIVORO;;;;;;;102,00;20,20;1,77;-;;-;0,23;0,28;0,68;-;-;104,00;0,91;279,00;324,00;2,00;-;1,84;3,30
7262101;;Caranguejo;Ao vinagrete;;ONIVORO;;;;;;;102,00;20,20;1,77;-;;-;0,23;0,28;0,68;-;-;104,00;0,91;279,00;324,00;2,00;-;1,84;3,30
7262105;;Guaiamu;Cozido(a);;ONIVORO;;;;;;;102,00;20,20;1,77;-;;-;0,23;0,28;0,68;-;-;104,00;0,91;279,00;324,00;2,00;-;1,84;3,30
7263101;;Marisco;Cozido(a);;ONIVORO;;;;;;;148,00;25,55;1,95;5,13;;-;0,19;0,17;0,55;-;-;92,00;27,96;112,00;628,00;181,00;0,20;0,62;22,10
7263101;;Marisco;Frito(a);;ONIVORO;;;;;;;170,66;25,55;4,51;5,13;;-;0,19;0,17;0,55;-;-;92,00;27,96;112,00;628,00;181,00;0,20;0,62;22,10
7263101;;Marisco;Molho vermelho;;ONIVORO;;;;;;;123,20;20,70;1,60;5,18;;0,30;0,19;0,17;0,55;-;-;92,00;27,96;112,00;628,00;181,00;0,20;0,62;22,10
7263101;;Marisco;Não se aplica;;ONIVORO;;;;;;;148,00;25,55;1,95;5,13;;-;0,19;0,17;0,55;-;-;92,00;27,96;112,00;628,00;181,00;0,20;0,62;22,10
7264101;;Ostra;Cozido(a);;ONIVORO;;;;;;;137,00;14,10;4,91;7,82;;-;1,54;0,63;1,94;-;-;90,00;11,99;422,00;281,00;54,00;16,00;1,70;6,00
7265101;;Lula;Empanado(a)/à milanesa;;ONIVORO;;;;;;;143,84;18,32;4,19;6,92;;0,14;0,83;0,69;1,98;0,01;0,01;37,59;0,95;51,09;230,46;12,00;-;1,64;3,77
7266101;;Sururu;Cozido(a);;ONIVORO;;;;;;;148,00;25,55;1,95;5,13;;-;0,59;0,76;2,03;0,01;-;92,00;27,96;112,00;628,00;181,00;0,20;0,62;22,10
7266101;;Sururu;Ensopado;;ONIVORO;;;;;;;170,66;25,55;4,51;5,13;;-;0,59;0,76;2,03;0,01;-;92,00;27,96;112,00;628,00;181,00;0,20;0,62;22,10
7270401;;Bacalhau;Cozido(a);;ONIVORO;;;;;;;117,00;24,16;1,53;-;;-;0,36;0,28;0,65;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7270401;;Bacalhau;Assado(a);;ONIVORO;;;;;;;117,00;24,16;1,53;-;;-;0,36;0,28;0,65;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7270401;;Bacalhau;Frito(a);;ONIVORO;;;;;;;139,66;24,16;4,09;-;;-;0,36;0,28;0,65;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7270401;;Bacalhau;Empanado(a)/à milanesa;;ONIVORO;;;;;;;155,84;24,62;4,14;3,39;;0,14;0,36;0,28;0,65;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7270401;;Bacalhau;Refogado(a);;ONIVORO;;;;;;;139,66;24,16;4,09;-;;-;0,36;0,28;0,65;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7270401;;Bacalhau;Molho vermelho;;ONIVORO;;;;;;;98,40;19,59;1,26;1,08;;0,30;0,36;0,28;0,65;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7270401;;Bacalhau;Ensopado;;ONIVORO;;;;;;;139,66;24,16;4,09;-;;-;0,36;0,28;0,65;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7270401;;Bacalhau;Não se aplica;;ONIVORO;;;;;;;117,00;24,16;1,53;-;;-;0,36;0,28;0,65;-;-;18,00;0,34;105,00;344,00;13,00;1,10;0,66;-
7273101;;Ovas de peixe (qualquer espécie);Assado(a);;ONIVORO;;;;;;;204,00;28,62;8,23;1,92;;-;2,27;2,71;4,88;0,01;-;28,00;0,77;117,00;283,00;91,00;4,00;8,97;16,40
7273101;;Ovas de peixe (qualquer espécie);Frito(a);;ONIVORO;;;;;;;226,66;28,62;10,79;1,92;;-;2,27;2,71;4,88;0,01;-;28,00;0,77;117,00;283,00;91,00;4,00;8,97;16,40
7400101;;Peixe de água doce (inteiro, em posta, em filé, etc.) ;Cru(a);;ONIVORO;;;;;;;117,00;24,16;1,53;-;;-;0,36;0,28;0,65;-;-;18,00;0,34;105,00;344,00;13,00;5,50;0,66;-
7400101;;Peixe de água doce (inteiro, em posta, em filé, etc.) ;Cozido(a);;ONIVORO;;;;;;;117,00;24,16;1,53;-;;-;0,36;0,28;0,65;-;-;18,00;0,34;105,00;344,00;13,00;5,50;0,66;-
7400101;;Peixe de água doce (inteiro, em posta, em filé, etc.) ;Grelhado(a)/brasa/churrasco;;ONIVORO;;;;;;;117,00;24,16;1,53;-;;-;0,36;0,28;0,65;-;-;18,00;0,34;105,00;344,00;13,00;5,50;0,66;-
7400101;;Peixe de água doce (inteiro, em posta, em filé, etc.) ;Assado(a);;ONIVORO;;;;;;;117,00;24,16;1,53;-;;-;0,36;0,28;0,65;-;-;18,00;0,34;105,00;344,00;13,00;5,50;0,66;-
7400101;;Peixe de água doce (inteiro, em posta, em filé, etc.) ;Frito(a);;ONIVORO;;;;;;;139,66;24,16;4,09;-;;-;0,36;0,28;0,65;-;-;18,00;0,34;105,00;344,00;13,00;5,50;0,66;-
